t1,t2,command,measured,position
88253551,88253551,62,320,880
88263944,88263945,62,320,877
88273611,88273611,62,320,877
88283277,88283278,62,320,878
88292944,88292945,62,320,878
88302615,88302615,62,320,877
88312938,88312938,62,320,875
88322606,88322607,62,318,877
88332276,88332276,62,318,874
88341945,88341945,62,319,876
88351614,88351615,62,319,875
88361977,88361978,62,319,877
88371650,88371651,62,318,873
88381322,88381322,62,318,875
88390991,88390991,62,319,876
88400663,88400664,62,319,877
88411428,88411429,62,319,876
88421103,88421103,62,319,875
88430770,88430771,62,319,876
88440445,88440446,62,319,878
88450115,88450116,62,319,876
88460182,88460183,62,319,876
88469851,88469852,62,319,877
88479523,88479524,62,319,878
88489191,88489191,62,319,877
88498863,88498863,62,319,875
88508531,88508532,62,319,878
88518205,88518205,62,319,876
88527873,88527874,62,319,876
88538269,88538269,62,319,876
88547937,88547938,62,319,876
88557612,88557613,62,319,876
88567282,88567283,62,319,878
88576955,88576956,62,319,876
88587663,88587664,62,319,878
88597339,88597339,62,321,876
88607008,88607008,62,321,877
88616681,88616682,62,320,877
88626352,88626352,62,320,877
88636367,88636368,62,320,878
88646038,88646038,62,320,877
88655711,88655712,62,320,877
88666202,88666202,62,320,877
88675874,88675874,62,320,876
88685541,88685541,62,320,878
88695210,88695210,62,320,878
88704878,88704879,62,320,877
88715592,88715593,62,320,877
88725261,88725261,62,318,877
88734926,88734927,62,318,877
88744592,88744592,62,317,877
88754286,88754287,62,318,876
88764483,88764483,62,318,875
88774153,88774154,62,317,875
88783816,88783817,62,317,878
88793480,88793480,62,318,874
88803176,88803177,62,317,877
88812845,88812846,62,317,876
88822514,88822515,62,317,876
88832183,88832184,62,317,875
88842577,88842578,62,318,878
88852249,88852249,62,319,877
88861920,88861921,62,319,878
88871591,88871592,62,319,877
88881267,88881268,62,319,876
88891592,88891592,62,319,876
88901268,88901268,62,319,876
88910936,88910936,62,319,877
88920610,88920611,62,319,877
88930277,88930278,62,319,877
88940992,88940992,62,319,875
88950659,88950659,62,319,876
88960329,88960329,62,319,876
88969993,88969994,62,319,876
88979663,88979663,62,319,877
88989827,88989828,62,319,876
88999499,88999500,62,319,875
89009170,89009170,62,319,877
89018845,89018845,62,319,877
89028510,89028511,62,319,877
89038183,89038184,62,319,877
89047853,89047853,62,319,879
89057525,89057525,62,319,876
89067992,89067992,62,319,877
89077663,89077664,62,319,878
89087331,89087331,62,319,877
89097004,89097005,62,319,877
89106673,89106673,62,319,877
89117415,89117416,62,319,877
89127085,89127086,62,319,877
89136758,89136758,62,319,876
89146424,89146424,62,318,878
89156094,89156095,62,317,877
89166172,89166172,62,317,877
89175843,89175844,62,317,877
89185506,89185507,62,317,877
89195175,89195175,62,317,875
89204842,89204842,62,317,877
89214508,89214508,62,317,877
89224176,89224176,62,317,875
89233845,89233846,62,317,877
89244314,89244314,62,318,876
89253986,89253986,62,319,877
89263654,89263655,62,319,875
89273328,89273328,62,319,874
89283001,89283002,62,319,878
89293691,89293692,62,319,877
89303364,89303365,62,319,877
89313036,89313036,62,319,877
89322705,89322705,62,319,874
89332371,89332372,62,319,877
89342547,89342547,62,319,877
89352217,89352218,62,319,878
89361887,89361888,62,319,877
89371556,89371557,62,319,877
89381231,89381232,62,319,876
89390901,89390903,63,319,877
89400572,89400572,63,319,877
89410239,89410240,63,319,875
89420716,89420716,63,319,877
89430384,89430385,63,319,877
89440059,89440059,63,319,877
89449730,89449731,63,319,877
89459403,89459403,63,319,877
89470121,89470121,63,319,878
89479791,89479792,63,319,875
89489458,89489459,63,319,878
89499129,89499129,63,319,876
89508796,89508796,63,319,878
89518959,89518959,63,319,877
89528629,89528630,63,319,877
89538300,89538301,63,319,877
89547968,89547968,63,319,879
89557637,89557637,63,319,877
89567308,89567308,63,319,877
89576984,89576984,63,318,876
89586651,89586652,63,318,877
89597002,89597003,63,317,878
89606672,89606672,63,317,878
89616345,89616345,63,317,877
89626017,89626017,63,317,877
89635690,89635690,63,317,877
89646531,89646532,63,317,878
89656207,89656208,63,317,876
89665879,89665879,63,317,878
89675548,89675549,63,317,877
89685222,89685222,63,318,878
89695298,89695298,63,318,878
89704969,89704970,63,319,877
89714642,89714642,63,319,877
89724992,89724992,63,319,877
89734660,89734661,63,319,875
89744332,89744332,63,319,873
89754002,89754003,63,319,872
89763670,89763671,63,321,871
89774414,89774414,63,321,870
89784083,89784084,63,322,868
89793749,89793750,63,322,867
89803414,89803415,63,322,864
89813081,89813081,63,322,863
89823213,89823213,63,322,862
89832878,89832879,63,323,861
89842547,89842548,63,323,863
89852220,89852221,63,323,863
89861890,89861891,63,324,863
89871558,89871559,63,324,863
89881235,89881236,63,323,864
89890903,89890904,63,323,864
89901310,89901310,63,323,864
89910983,89910984,63,323,864
89920656,89920657,63,323,862
89930325,89930326,63,323,863
89939999,89940000,63,323,863
89950715,89950716,63,323,863
89960387,89960388,63,323,864
89970055,89970055,63,323,863
89979726,89979726,63,323,864
89989389,89989390,63,321,864
89999552,89999553,63,321,863
90009222,90009223,63,322,862
90018891,90018892,63,322,865
90028557,90028557,63,322,864
90038233,90038233,63,322,861
90047900,90047900,63,322,863
90057575,90057575,63,322,863
90067245,90067245,63,322,864
90077681,90077681,63,321,865
90087349,90087350,63,322,863
90097025,90097025,63,322,864
90106693,90106694,63,322,864
90116369,90116370,63,322,862
90127108,90127108,63,322,864
90136780,90136781,63,322,863
90146448,90146449,63,322,863
90156122,90156123,63,322,866
90165789,90165789,63,322,865
90176010,90176011,63,322,864
90185680,90185681,63,322,864
90195349,90195349,63,322,863
90205019,90205019,63,322,861
90214685,90214686,63,322,862
90224357,90224358,63,322,864
90234031,90234031,63,322,864
90243694,90243695,63,322,863
90254040,90254041,63,322,863
90263708,90263709,63,322,865
90273379,90273379,63,322,864
90283051,90283052,63,322,863
90292723,90292723,63,322,863
90303569,90303570,63,322,863
90313241,90313242,63,322,864
90322911,90322912,63,322,858
90332582,90332583,63,322,863
90342251,90342252,63,322,861
90352342,90352342,63,322,863
90362012,90362012,63,322,864
90371678,90371679,63,322,864
90382074,90382075,63,322,864
90391743,90391744,63,321,863
90401416,90401417,63,321,865
90411089,90411090,63,322,863
90420761,90420762,63,322,863
90431459,90431460,63,322,861
90441137,90441138,63,321,862
90450809,90450809,63,321,862
90460483,90460484,63,320,862
90470157,90470157,63,321,863
90480238,90480238,63,321,863
90489905,90489906,63,322,863
90499575,90499575,63,322,864
90509244,90509244,63,321,862
90518913,90518914,63,320,863
90528582,90528582,63,320,862
90538253,90538254,63,320,862
90547923,90547924,63,320,862
90558363,90558364,63,321,863
90568036,90568037,63,322,864
90577705,90577706,63,322,865
90587375,90587375,63,322,863
90597050,90597051,63,322,863
90607794,90607795,63,322,863
90617467,90617467,63,322,863
90627137,90627138,63,322,864
90636809,90636809,63,322,864
90646477,90646477,63,322,863
90656650,90656650,63,322,863
90666318,90666319,63,322,862
90675991,90675991,63,322,863
90685659,90685660,63,322,862
90695328,90695329,63,322,863
90705001,90705001,63,322,863
90714669,90714670,63,322,863
90724334,90724335,63,322,864
90734773,90734774,63,322,864
90744439,90744440,63,322,863
90754106,90754106,63,322,865
90763772,90763772,63,322,866
90773435,90773436,63,322,862
90783758,90783758,63,322,864
90793423,90793423,63,322,863
90803092,90803092,63,322,862
90812755,90812756,63,322,866
90822424,90822425,63,322,862
90832745,90832746,63,322,864
90842416,90842416,63,322,866
90852085,90852086,63,322,863
90861760,90861760,63,322,863
90871429,90871429,63,322,863
90881764,90881765,63,322,864
90891431,90891432,63,322,863
90901107,90901108,63,322,863
90910773,90910774,63,321,863
90920447,90920447,63,322,863
90931219,90931219,63,322,862
90940892,90940893,63,321,862
90950559,90950560,63,321,863
90960229,90960230,63,320,864
90969896,90969897,63,320,863
90980035,90980035,63,320,863
90989703,90989704,63,320,864
90999376,90999377,63,320,861
91009045,91009046,63,321,864
91018715,91018715,63,322,864
91028381,91028382,63,322,863
91038054,91038055,63,322,862
91047723,91047724,63,322,863
91058163,91058163,63,322,863
91067832,91067833,63,322,863
91077507,91077507,63,322,863
91087179,91087180,63,322,862
91096850,91096851,63,322,861
91107564,91107565,63,322,863
91117237,91117238,63,322,863
91126905,91126906,63,322,864
91136579,91136580,63,322,863
91146278,91146279,63,322,863
91156299,91156299,63,322,862
91165969,91165970,63,322,863
91175638,91175639,63,322,863
91185308,91185309,63,322,863
91194979,91194979,63,322,864
91204642,91204642,63,322,864
91214309,91214309,63,322,863
91223978,91223978,63,322,861
91234408,91234409,63,322,863
91244081,91244081,63,322,864
91253750,91253750,63,322,864
91263416,91263417,63,322,862
91273086,91273086,63,322,864
91283870,91283870,63,322,862
91293536,91293537,63,322,863
91303204,91303205,63,322,863
91312873,91312874,63,322,860
91322543,91322543,63,322,861
91332736,91332736,63,322,863
91342405,91342406,63,322,862
91352074,91352075,64,322,863
91361741,91361742,64,322,863
91371415,91371416,64,321,864
91381092,91381092,64,321,864
91390759,91390760,64,320,864
91400429,91400430,64,320,863
91410808,91410808,64,320,862
91420479,91420479,64,320,864
91430148,91430148,64,320,863
91439819,91439819,64,321,863
91449488,91449488,64,320,863
91460272,91460273,64,320,863
91469939,91469940,64,321,864
91479611,91479611,64,321,862
91489282,91489283,64,322,861
91498953,91498954,64,322,863
91509062,91509063,64,322,863
91518734,91518734,64,322,864
91528396,91528397,64,322,862
91538069,91538069,64,322,864
91547732,91547733,64,322,865
91557403,91557403,64,322,863
91567070,91567071,64,322,861
91576740,91576740,64,322,863
91587229,91587230,64,323,863
91596904,91596905,64,323,864
91606571,91606571,64,323,863
91616244,91616245,64,323,863
91625913,91625914,64,323,861
91636248,91636249,64,323,864
91645920,91645921,64,323,862
91655590,91655591,64,323,864
91665259,91665260,64,323,864
91674931,91674932,64,323,864
91685708,91685708,64,323,864
91695378,91695378,64,323,864
91705050,91705051,64,323,863
91714721,91714722,64,323,865
91724416,91724416,64,323,863
91734620,91734621,64,323,862
91744293,91744293,64,323,863
91753960,91753961,64,323,864
91763625,91763626,64,323,864
91773294,91773294,64,321,864
91782964,91782965,64,321,865
91792631,91792631,64,320,863
91802301,91802302,64,320,864
91812789,91812790,64,320,862
91822459,91822460,64,321,862
91832131,91832131,64,321,864
91841804,91841804,64,322,861
91851469,91851470,64,322,859
91862255,91862256,64,322,857
91871924,91871925,64,322,856
91881595,91881595,64,322,855
91891264,91891264,64,323,852
91900957,91900958,64,324,853
91911157,91911157,64,324,853
91920829,91920830,64,324,852
91930498,91930499,64,324,853
91940171,91940172,64,324,852
91949837,91949837,64,324,854
91959505,91959506,64,324,852
91969174,91969175,64,324,852
91978843,91978844,64,324,852
91989330,91989331,64,324,852
91999004,91999004,64,324,851
92008666,92008667,64,324,853
92018336,92018337,64,324,852
92028007,92028007,64,324,853
92038753,92038753,64,324,853
92048420,92048421,64,324,851
92058092,92058093,64,324,851
92067761,92067762,64,324,853
92077435,92077436,64,324,852
92087650,92087650,64,324,852
92097326,92097326,64,324,853
92106993,92106993,64,324,849
92116661,92116662,64,324,853
92126331,92126331,64,324,853
92136006,92136007,64,324,852
92145675,92145675,64,324,852
92155345,92155346,64,324,854
92165812,92165813,64,324,853
92175477,92175477,64,324,853
92185145,92185145,64,324,853
92194815,92194815,64,324,853
92204482,92204482,64,324,855
92215105,92215105,64,324,853
92224773,92224774,64,324,850
92234441,92234441,64,324,852
92244108,92244109,64,324,852
92253773,92253773,64,324,852
92264115,92264115,64,324,853
92273779,92273780,64,323,852
92283445,92283446,64,323,852
92293112,92293113,64,324,852
92302781,92302782,64,323,854
92312451,92312451,64,323,853
92322119,92322120,64,324,852
92331786,92331787,64,324,851
92342130,92342130,64,324,851
92351795,92351795,64,324,852
92361463,92361464,64,324,853
92371131,92371132,64,324,853
92380799,92380800,64,324,855
92391128,92391128,64,324,852
92400798,92400798,64,324,852
92410464,92410465,64,324,853
92420134,92420134,64,324,852
92429797,92429797,64,324,853
92440125,92440126,64,324,852
92449791,92449792,64,324,854
92459462,92459463,64,324,853
92469131,92469131,64,324,852
92478802,92478803,64,324,853
92489542,92489543,64,324,852
92499215,92499216,64,324,852
92508881,92508881,64,324,852
92518547,92518547,64,324,852
92528234,92528235,64,326,852
92538446,92538446,64,326,851
92548114,92548114,64,325,852
92557779,92557779,64,325,852
92567444,92567445,64,325,849
92577157,92577157,64,326,852
92586821,92586821,64,326,854
92596491,92596491,64,325,852
92606161,92606162,64,325,854
92616656,92616657,64,325,852
92626321,92626321,64,325,853
92635991,92635992,64,325,854
92645662,92645662,64,325,855
92655331,92655332,64,325,852
92665957,92665958,64,325,852
92675625,92675625,64,325,854
92685289,92685289,64,325,852
92694956,92694957,64,325,853
92704619,92704620,64,325,852
92714973,92714973,64,325,852
92724639,92724639,64,325,852
92734306,92734306,64,325,853
92743977,92743978,64,325,854
92753644,92753644,64,324,853
92763306,92763307,64,324,852
92772970,92772971,64,323,852
92782640,92782640,64,323,851
92792982,92792983,64,323,852
92802652,92802653,64,324,852
92812315,92812315,64,324,855
92821982,92821983,64,323,852
92831649,92831649,64,323,856
92841976,92841976,64,323,852
92851646,92851646,64,323,851
92861318,92861319,64,323,853
92870987,92870988,64,324,852
92880654,92880655,64,324,852
92891277,92891278,64,324,850
92900949,92900950,64,324,853
92910613,92910614,64,324,852
92920281,92920282,64,324,853
92929949,92929949,64,324,853
92940424,92940425,64,324,853
92950090,92950090,64,324,854
92959759,92959759,64,324,853
92969424,92969425,64,324,853
92979095,92979096,64,324,851
92988762,92988763,64,324,852
92998430,92998431,64,324,853
93008098,93008098,64,324,852
93018514,93018514,64,324,853
93028178,93028179,64,324,852
93037848,93037848,64,324,852
93047515,93047515,64,324,851
93057186,93057187,64,324,852
93067510,93067511,64,324,852
93077181,93077182,64,324,852
93086846,93086847,64,324,852
93096515,93096515,64,324,850
93106182,93106182,64,324,853
93116671,93116671,64,324,852
93126336,93126337,64,324,852
93136007,93136007,64,324,853
93145671,93145671,64,324,853
93155333,93155334,64,324,852
93165652,93165653,64,324,851
93175316,93175317,64,324,851
93184983,93184984,64,324,853
93194649,93194649,64,324,853
93204311,93204312,64,324,853
