t1,t2,command,measured, zero
203571024,203571024,129,284,0
203581519,203581519,129,284,0
203591444,203591445,129,284,0
203601371,203601372,129,284,0
203612136,203612137,129,284,0
203622062,203622063,129,284,0
203631991,203631991,129,284,0
203641916,203641917,129,284,0
203651846,203651847,129,283,0
203662241,203662242,129,283,0
203672173,203672173,129,282,0
203682096,203682096,129,282,0
203692709,203692709,129,283,0
203702637,203702638,129,282,0
203712570,203712571,129,282,0
203722498,203722499,129,283,0
203732429,203732429,129,282,0
203742940,203742940,129,282,0
203752876,203752876,129,283,0
203762801,203762802,129,283,0
203773495,203773496,129,282,0
203783418,203783419,129,282,0
203793347,203793348,129,282,0
203803274,203803275,129,282,0
203813204,203813204,129,283,0
203823711,203823711,129,283,0
203833642,203833642,129,282,0
203843571,203843571,129,282,0
203854294,203854295,129,282,0
203864222,203864222,129,282,0
203874154,203874155,129,282,0
203884081,203884082,129,282,0
203894014,203894014,129,283,0
203904467,203904467,129,283,0
203914398,203914399,129,282,0
203924328,203924328,129,282,0
203935027,203935027,129,282,0
203944955,203944955,129,283,0
203954888,203954889,129,283,0
203964816,203964817,129,284,0
203974749,203974749,129,283,0
203985254,203985255,129,283,0
203995186,203995186,129,284,0
204005111,204005111,129,284,0
204015793,204015794,129,284,0
204025721,204025721,129,284,0
204035652,204035653,129,284,0
204045582,204045583,129,284,0
204055518,204055518,129,284,0
204065971,204065971,129,284,0
204075900,204075901,129,284,0
204085828,204085828,129,284,0
204096580,204096581,129,284,0
204106510,204106510,129,284,0
204116445,204116445,129,284,0
204126372,204126372,129,284,0
204136303,204136304,129,284,0
204146810,204146811,129,284,0
204156746,204156746,129,284,0
204166674,204166674,129,284,0
204177276,204177277,129,284,0
204187203,204187203,129,284,0
204197131,204197131,129,284,0
204207059,204207060,129,284,0
204216989,204216990,129,284,0
204227450,204227451,129,284,0
204237382,204237383,129,284,0
204247307,204247308,129,284,0
204258076,204258076,129,286,0
204268006,204268006,129,287,0
204277940,204277941,129,287,0
204287870,204287870,129,287,0
204297801,204297801,129,287,0
204308303,204308303,129,287,0
204318235,204318235,129,287,0
204328165,204328165,129,287,0
204338764,204338764,129,287,0
204348693,204348693,129,287,0
204358622,204358622,129,287,0
204368553,204368553,129,287,0
204378486,204378487,129,287,0
204388909,204388909,129,287,0
204398839,204398839,129,287,0
204408767,204408767,129,287,0
204419364,204419364,129,287,0
204429289,204429289,129,287,0
204439219,204439220,129,287,0
204449146,204449147,129,287,0
